field_id,region,crop_type,growth_stage,avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,intervention_required
PLOT_221,Zone_B_West,Wheat,Flowering,25.31,71.59,49.04,6.62,94.64,65.18,110.41,0.301,64.9,0
PLOT_189,Zone_A_North,Cotton,Vegetative,28.91,73.23,52.59,6.56,72.77,26.5,168.58,0.459,51.2,0
PLOT_231,Zone_B_West,Wheat,Fruiting,20.99,83.12,59.67,6.78,65.73,55.68,237.42,0.514,67.8,1
PLOT_113,Zone_B_West,Tomato,Maturation,28.93,64.39,49.84,6.67,57.68,24.26,223.16,0.369,51.5,0
PLOT_249,Zone_D_East,Soybean,Fruiting,23.07,64.18,26.61,6.44,74.98,42.2,124.94,,42.9,0
PLOT_230,Zone_C_South,Soybean,Flowering,24.14,69.15,30.49,7.95,81.41,37.05,121.89,0.233,48.1,0
PLOT_184,Zone_B_West,Cotton,Maturation,-999.0,58.25,46.54,7.03,114.4,21.63,178.35,0.296,56.2,0
PLOT_120,Zone_A_North,Wheat,Maturation,27.56,51.47,22.97,,98.78,31.07,229.2,0.359,43.8,0
PLOT_125,Zone_A_North,Cotton,Flowering,25.57,54.18,30.24,7.33,119.29,77.11,157.93,0.553,57.4,0
PLOT_140,Zone_C_South,Cotton,Maturation,29.0,72.3,43.3,6.98,128.39,43.08,195.66,0.544,68.5,0
PLOT_221,Zone_C_South,Cotton,Vegetative,34.98,76.01,41.05,6.89,159.45,0.05,133.49,0.412,52.3,0
PLOT_137,Zone_C_South,Cotton,Vegetative,33.01,93.68,44.56,,100.4,44.99,171.9,0.373,82.1,1
PLOT_187,Zone_A_North,Cotton,Vegetative,36.37,52.68,49.23,7.01,129.45,59.09,197.63,0.39,49.6,0
PLOT_110,Zone_C_South,Cotton,Fruiting,28.11,,23.32,7.36,142.71,51.61,119.93,0.33,59.6,1
PLOT_128,Zone_D_East,Tomato,Vegetative,28.13,42.15,45.81,6.26,84.7,26.11,209.72,0.335,34.7,0
PLOT_159,Zone_D_East,Cotton,Vegetative,29.58,66.86,25.41,7.51,68.56,5.98,164.7,0.405,56.3,0
PLOT_160,Zone_A_North,Sugarcane,Vegetative,20.53,71.48,43.31,7.16,93.02,39.98,151.61,0.55,50.3,0
PLOT_246,Zone_D_East,Wheat,Vegetative,33.88,57.42,53.93,7.43,114.46,44.08,229.82,0.418,52.6,0
PLOT_121,Zone_B_West,Cotton,Flowering,26.55,46.7,50.69,,79.75,24.08,141.76,0.579,43.3,0
PLOT_177,Zone_C_South,Wheat,Vegetative,28.27,89.0,29.84,,124.77,34.28,157.06,0.401,72.0,1
PLOT_212,Zone_D_East,Sugarcane,Flowering,30.72,69.35,28.23,7.11,154.99,22.87,162.48,0.422,59.6,0
PLOT_222,Zone_C_South,Cotton,Vegetative,24.48,50.3,66.82,7.35,142.78,81.39,92.63,0.484,37.7,0
PLOT_241,Zone_D_East,Wheat,Vegetative,24.65,60.67,55.9,8.34,71.99,46.16,212.75,0.46,52.6,0
PLOT_143,Zone_C_South,Soybean,Fruiting,30.53,92.5,,5.81,139.05,30.77,153.61,0.381,68.2,1
PLOT_243,Zone_A_North,Wheat,Maturation,30.77,76.38,62.49,6.92,105.08,40.1,144.28,0.414,71.0,0
PLOT_196,Zone_B_West,Cotton,Flowering,40.4,61.06,42.69,7.32,136.04,47.14,113.24,0.539,60.2,0
PLOT_176,Zone_C_South,Cotton,Vegetative,29.77,53.53,79.22,7.36,106.2,30.79,102.06,0.687,40.0,0
PLOT_239,Zone_B_West,Cotton,Maturation,31.28,81.34,41.1,5.89,109.31,47.43,262.81,0.531,63.4,0
PLOT_154,Zone_C_South,Soybean,Flowering,40.59,47.86,82.0,7.38,128.13,55.82,176.63,0.597,67.2,0
PLOT_150,Zone_A_North,Sugarcane,Fruiting,30.3,70.99,47.53,5.65,167.34,51.62,237.0,0.561,62.5,0
PLOT_201,Zone_B_West,Cotton,Flowering,30.75,70.79,26.75,5.74,126.4,52.81,198.67,0.351,59.4,0
PLOT_128,Zone_D_East,Wheat,Vegetative,13.35,78.24,45.5,7.91,92.51,50.16,133.26,,48.1,0
PLOT_168,Zone_B_West,Soybean,Fruiting,26.49,71.75,55.54,6.1,115.45,4.78,209.05,0.546,82.3,1
PLOT_179,Zone_C_South,Cotton,Fruiting,29.56,72.48,45.23,7.62,153.86,8.27,222.38,0.518,60.8,0
PLOT_130,Zone_B_West,Tomato,Flowering,24.54,69.05,36.23,6.98,133.58,56.76,126.79,0.435,61.2,0
PLOT_211,Zone_A_North,Cotton,Vegetative,29.61,68.67,48.97,7.66,70.74,50.51,190.45,0.414,52.5,0
PLOT_145,Zone_B_West,Soybean,Fruiting,32.24,87.47,,6.44,127.38,40.07,161.0,0.402,67.3,1
PLOT_196,Zone_B_West,Tomato,Vegetative,33.3,65.18,34.51,6.47,146.3,24.08,168.76,0.37,58.8,0
PLOT_151,Zone_B_West,Sugarcane,Fruiting,27.93,75.42,44.1,7.21,180.33,32.68,154.63,0.492,53.5,0
PLOT_237,Zone_D_East,Cotton,Flowering,20.4,60.19,,7.84,79.68,59.45,157.41,0.303,52.3,0
PLOT_173,Zone_B_West,Sugarcane,Flowering,28.95,52.66,50.44,7.71,94.34,43.17,128.41,0.538,48.1,0
PLOT_140,Zone_C_South,Sugarcane,Vegetative,26.32,59.25,30.95,6.27,148.12,35.76,193.48,0.427,55.8,0
PLOT_176,Zone_C_South,Sugarcane,Flowering,24.51,62.06,48.51,8.41,110.74,45.92,220.32,,49.0,0
PLOT_230,Zone_B_West,Wheat,Vegetative,27.03,52.41,62.06,,109.34,47.98,199.19,0.499,45.8,0
PLOT_213,Zone_B_West,Sugarcane,Flowering,26.7,47.12,55.1,,103.25,40.85,174.45,0.496,37.7,0
PLOT_151,Zone_D_East,Wheat,Vegetative,27.37,,41.24,7.69,129.79,47.89,132.15,,59.0,0
PLOT_186,Zone_A_North,Wheat,Maturation,26.12,57.82,25.34,7.13,148.11,60.83,190.24,0.433,50.4,0
PLOT_208,Zone_C_South,Sugarcane,Maturation,35.98,61.62,45.31,8.05,105.13,46.22,146.28,0.52,81.6,1
PLOT_240,Zone_D_East,Wheat,Fruiting,29.88,58.11,39.44,6.72,78.14,47.2,205.76,0.462,60.9,0
PLOT_168,Zone_C_South,Soybean,Maturation,29.91,37.22,45.39,7.51,137.37,46.91,210.95,0.428,25.9,0
PLOT_219,Zone_C_South,wheat,Vegetative,30.66,84.66,46.66,5.96,88.62,64.58,149.61,,67.6,0
PLOT_166,Zone_B_West,Tomato,Maturation,21.35,53.94,38.98,6.06,136.67,61.04,131.18,0.423,46.2,0
PLOT_160,Zone_C_South,Sugarcane,Vegetative,33.78,77.14,,6.38,120.73,46.68,210.43,0.418,67.6,1
PLOT_170,Zone_A_North,Cotton,Flowering,45.41,53.09,51.35,5.9,112.78,57.3,129.93,0.459,55.5,0
PLOT_129,Zone_A_North,Cotton,Vegetative,23.5,67.72,68.05,5.94,96.18,55.48,211.31,0.447,29.6,0
PLOT_245,Zone_A_North,Cotton,Maturation,24.99,76.43,47.82,6.64,111.11,43.17,179.46,0.436,52.7,0
PLOT_195,Zone_D_East,Wheat,Flowering,25.65,50.87,43.95,6.9,117.15,42.8,221.43,0.508,55.4,0
PLOT_155,Zone_A_North,Cotton,Flowering,30.05,60.09,60.44,6.86,110.82,23.86,147.49,0.45,57.8,0
PLOT_152,Zone_A_North,Soybean,Maturation,27.79,57.55,41.15,7.39,161.87,23.09,167.49,0.476,62.9,0
PLOT_106,Zone_C_South,Wheat,Flowering,25.82,59.6,64.38,6.68,121.62,57.91,152.02,0.573,44.1,0
PLOT_196,Zone_D_East,Cotton,Flowering,31.55,74.28,56.97,5.66,81.96,73.79,115.36,0.543,51.1,0
PLOT_212,Zone_B_West,Soybean,Vegetative,30.52,81.65,4.06,6.48,87.4,51.02,180.88,0.362,60.8,1
PLOT_224,Zone_D_East,Wheat,Maturation,34.86,60.72,51.07,7.32,126.23,41.99,209.64,,50.5,0
PLOT_231,Zone_D_East,Wheat,Maturation,29.25,68.24,35.88,6.97,66.59,47.21,213.0,0.464,78.9,1
PLOT_220,Zone_B_West,Wheat,Maturation,28.29,49.27,56.85,5.74,157.11,46.54,187.5,0.515,48.1,0
PLOT_137,Zone_B_West,Soybean,Vegetative,26.24,94.64,20.76,5.91,160.77,24.19,224.08,0.351,82.1,1
PLOT_221,Zone_B_West,Sugarcane,Vegetative,29.72,71.01,43.97,6.44,78.65,54.85,136.9,0.416,55.8,0
PLOT_125,Zone_C_South,Sugarcane,Flowering,23.08,,42.47,7.38,128.19,50.45,173.18,0.442,56.4,0
PLOT_228,Zone_C_South,Wheat,Vegetative,34.16,59.22,,6.5,132.3,17.03,199.86,0.419,66.1,1
PLOT_103,Zone_C_South,Sugarcane,Vegetative,31.75,77.84,60.12,7.22,165.98,51.39,240.13,0.624,53.2,0
PLOT_138,Zone_A_North,Sugarcane,Flowering,29.66,66.67,,,155.4,53.86,208.97,0.493,40.3,0
PLOT_153,Zone_B_West,Cotton,Fruiting,26.41,76.58,48.76,7.25,87.25,23.25,151.8,0.552,68.9,0
PLOT_132,Zone_C_South,Cotton,Maturation,37.02,53.93,64.85,7.13,108.44,57.59,149.73,0.503,41.5,0
PLOT_119,Zone_C_South,Sugarcane,Vegetative,25.65,67.17,65.1,5.32,89.72,38.75,225.67,0.552,48.0,0
PLOT_115,Zone_D_East,Cotton,Vegetative,24.08,,81.36,5.96,103.93,56.91,223.88,0.621,35.8,0
PLOT_248,Zone_C_South,Sugarcane,Vegetative,26.89,72.49,56.63,7.08,85.21,42.37,169.97,0.502,48.4,0
PLOT_226,Zone_B_West,Wheat,Flowering,32.8,71.67,57.38,6.14,68.55,71.03,230.29,0.425,61.1,0
PLOT_186,Zone_B_West,Sugarcane,Flowering,35.95,42.8,43.25,6.71,187.35,42.19,180.47,0.469,39.2,0
PLOT_181,Zone_A_North,Cotton,Flowering,34.01,51.41,30.73,7.81,67.34,50.49,148.16,0.366,38.2,0
PLOT_161,Zone_A_North,Cotton,Maturation,21.69,55.16,62.07,5.94,138.97,13.24,270.38,0.445,23.6,1
PLOT_130,Zone_D_East,Cotton,Flowering,28.2,,36.86,7.01,87.47,30.57,137.93,0.455,61.3,0
PLOT_141,Zone_A_North,Tomato,Flowering,26.0,31.21,15.01,7.86,64.57,53.87,130.06,0.377,36.3,0
PLOT_111,Zone_B_West,Soybean,Fruiting,30.57,88.39,67.9,5.26,90.92,61.0,197.53,0.503,62.8,1
PLOT_164,Zone_A_North,Sugarcane,Fruiting,26.98,56.07,42.32,6.18,150.85,18.52,171.38,0.439,59.3,0
PLOT_172,Zone_A_North,Soybean,Flowering,32.53,100.85,50.26,6.14,143.83,40.31,213.55,0.418,92.7,0
PLOT_230,Zone_C_South,Wheat,Maturation,26.13,65.14,28.54,7.14,166.12,66.36,246.04,0.403,66.5,0
PLOT_214,Zone_B_West,Soybean,Flowering,24.11,36.73,57.99,6.56,126.67,41.03,251.33,0.601,32.0,0
PLOT_236,Zone_D_East,Cotton,Maturation,35.3,46.03,41.06,7.24,68.24,35.99,154.9,0.348,57.7,0
PLOT_205,Zone_A_North,Cotton,Vegetative,28.34,65.23,47.69,5.89,106.7,21.41,134.32,0.42,54.4,0
PLOT_115,Zone_A_North,Wheat,Vegetative,33.1,48.59,54.34,6.43,136.04,41.65,196.86,0.436,49.5,0
PLOT_177,Zone_D_East,Wheat,Fruiting,22.51,52.99,44.19,6.41,119.42,60.22,221.19,0.382,42.0,0
PLOT_224,Zone_D_East,Wheat,Flowering,23.54,35.38,34.34,6.78,97.12,53.8,238.89,0.373,20.1,0
PLOT_230,Zone_B_West,Wheat,Fruiting,21.91,59.55,45.21,6.94,91.89,50.42,213.93,0.4,52.7,0
PLOT_240,Zone_D_East,Wheat,Fruiting,24.48,82.72,39.49,6.26,128.84,66.98,167.56,0.411,47.9,0
PLOT_229,Zone_A_North,Soybean,Vegetative,24.98,56.34,4.77,6.85,135.92,56.69,250.5,0.26,61.4,1
PLOT_211,Zone_B_West,Wheat,Flowering,24.53,71.4,45.69,6.93,125.77,43.79,178.5,0.613,50.1,0
PLOT_226,Zone_B_West,Cotton,Maturation,28.3,52.07,58.18,5.1,152.96,45.43,157.81,0.457,18.4,0
PLOT_120,Zone_D_East,Soybean,Maturation,23.3,77.15,17.79,6.97,61.87,29.72,213.42,0.353,60.8,0
PLOT_246,Zone_B_West,Wheat,Fruiting,24.56,58.9,54.74,6.86,110.52,36.31,138.18,0.439,57.8,0
PLOT_188,Zone_A_North,Soybean,Fruiting,29.63,68.03,54.78,8.61,117.69,16.55,124.56,0.585,64.0,0
PLOT_146,Zone_A_North,Sugarcane,Maturation,38.7,55.53,63.15,6.96,137.38,60.58,214.73,0.467,52.3,0
PLOT_249,Zone_A_North,Cotton,Fruiting,30.98,60.86,49.37,6.65,161.79,72.96,171.23,0.63,47.0,0
PLOT_184,Zone_B_West,Wheat,Vegetative,30.49,49.03,41.6,7.87,137.44,74.15,197.21,0.571,46.7,0
PLOT_227,Zone_D_East,Wheat,Vegetative,27.11,,45.09,6.34,126.68,42.01,159.09,0.542,65.7,0
PLOT_171,Zone_A_North,Cotton,Flowering,18.2,65.59,42.99,6.13,108.2,40.91,170.62,0.393,37.6,0
PLOT_141,Zone_C_South,Wheat,Vegetative,27.46,55.45,27.49,6.53,140.76,48.12,163.26,0.431,49.5,0
PLOT_108,Zone_D_East,Cotton,Vegetative,23.18,61.76,39.4,7.23,122.7,57.05,139.22,0.493,48.3,0
PLOT_124,Zone_B_West,Wheat,Maturation,33.82,70.03,52.39,8.38,107.05,19.09,144.41,0.434,64.7,0
PLOT_101,Zone_A_North,Sugarcane,Fruiting,36.67,73.08,43.72,7.02,149.81,22.78,224.1,0.537,72.2,0
PLOT_118,Zone_B_West,Wheat,Maturation,23.77,57.98,38.2,6.57,112.04,21.8,104.37,0.48,44.8,0
PLOT_119,Zone_A_North,Soybean,Flowering,28.39,73.4,46.28,6.38,126.25,38.13,187.52,0.461,61.2,0
PLOT_169,Zone_B_West,Wheat,Flowering,21.43,64.84,33.99,5.35,93.89,36.73,162.62,0.357,39.1,0
PLOT_116,Zone_C_South,Soybean,Vegetative,32.81,55.11,47.47,5.48,132.33,59.68,250.2,0.439,31.6,0
PLOT_223,Zone_B_West,Wheat,Maturation,34.99,60.32,51.61,6.78,129.76,30.22,229.4,0.535,61.3,0
PLOT_188,Zone_B_West,Soybean,Vegetative,31.46,57.47,47.25,6.19,100.24,24.54,253.1,0.53,39.5,0
PLOT_193,Zone_B_West,Cotton,Flowering,30.16,87.54,29.8,,144.52,39.02,198.01,0.455,61.9,0
PLOT_183,Zone_A_North,Sugarcane,Vegetative,28.27,66.41,57.85,6.32,134.55,46.47,244.08,0.561,58.3,0
PLOT_230,Zone_D_East,Wheat,Vegetative,31.07,73.91,33.11,6.14,113.12,34.53,185.02,0.395,33.6,0
PLOT_186,Zone_B_West,Cotton,Vegetative,27.08,79.4,45.49,5.76,110.45,51.1,202.3,0.32,65.4,0
PLOT_150,Zone_D_East,Wheat,Flowering,26.56,66.09,65.44,6.22,122.6,25.02,137.02,0.45,35.6,0
PLOT_181,Zone_A_North,Cotton,Maturation,35.02,76.32,19.54,8.47,164.73,14.93,237.6,0.47,70.6,1
PLOT_107,Zone_B_West,Wheat,Flowering,32.57,65.34,32.4,6.49,104.16,53.32,227.18,0.472,56.5,0
PLOT_220,Zone_A_North,Cotton,Fruiting,25.53,63.85,45.94,6.56,99.57,39.59,169.46,0.427,43.8,0
PLOT_103,Zone_D_East,Wheat,Maturation,37.89,61.2,37.74,6.72,166.5,22.31,183.51,0.521,64.9,0
PLOT_185,Zone_A_North,Wheat,Fruiting,24.88,59.53,,7.5,185.08,26.39,222.63,,45.7,0
PLOT_227,Zone_A_North,Sugarcane,Maturation,38.55,,45.69,7.05,94.94,26.62,193.64,0.537,44.1,0
PLOT_209,Zone_D_East,Tomato,Flowering,21.74,52.24,12.0,6.65,120.8,46.93,209.49,0.262,48.5,1
PLOT_198,Zone_A_North,Cotton,Maturation,27.75,51.04,77.67,6.63,80.76,54.41,185.17,0.429,23.6,0
PLOT_136,Zone_D_East,Sugarcane,Flowering,30.87,75.66,58.22,6.49,101.33,28.86,179.3,,84.5,1
PLOT_170,Zone_D_East,Sugarcane,Vegetative,30.31,78.98,,5.34,112.63,53.45,159.46,0.371,63.6,0
PLOT_132,Zone_B_West,Cotton,Vegetative,29.45,85.27,40.39,,120.22,22.67,134.51,0.282,62.5,0
PLOT_130,Zone_B_West,Wheat,Vegetative,35.12,60.12,21.09,8.21,77.05,35.78,148.7,0.256,75.7,1
PLOT_224,Zone_A_North,Wheat,Flowering,30.8,44.29,65.41,7.94,115.47,43.86,169.74,0.455,39.1,0
PLOT_111,Zone_A_North,Tomato,Fruiting,31.18,42.3,47.19,,127.4,56.77,176.1,0.591,19.0,0
PLOT_110,Zone_A_North,Cotton,Fruiting,25.35,80.95,,6.01,105.29,45.07,190.15,0.429,63.9,0
PLOT_187,Zone_C_South,Sugarcane,Maturation,32.76,75.42,39.45,8.3,150.71,57.96,159.77,0.532,71.3,1
PLOT_171,Zone_C_South,Sugarcane,Flowering,26.2,70.54,55.74,5.89,125.7,72.33,223.21,0.537,45.0,0
PLOT_131,Zone_B_West,Cotton,Fruiting,34.43,72.64,53.39,5.58,141.16,59.83,234.88,,69.4,0
PLOT_156,Zone_D_East,Cotton,Vegetative,36.0,73.21,53.51,6.15,95.29,48.78,212.19,0.427,58.6,0
PLOT_185,Zone_C_South,Sugarcane,Fruiting,28.91,87.75,46.91,6.65,106.96,32.97,186.63,0.445,60.3,0
PLOT_118,Zone_C_South,Wheat,Fruiting,31.22,51.91,10.76,7.21,98.0,60.22,128.93,0.241,38.0,1
PLOT_215,Zone_D_East,Cotton,Fruiting,29.98,54.48,81.74,5.96,127.93,34.07,151.16,0.608,40.2,0
PLOT_113,Zone_A_North,Cotton,Flowering,28.13,70.85,39.8,7.44,120.61,59.85,172.69,0.446,74.2,0
PLOT_132,Zone_A_North,Tomato,Flowering,27.36,74.24,50.2,6.27,84.87,41.09,264.34,0.372,45.8,0
PLOT_109,Zone_C_South,Cotton,Vegetative,22.61,50.51,69.93,6.63,108.65,24.18,220.08,0.641,43.7,0
PLOT_179,Zone_C_South,Sugarcane,Fruiting,25.06,74.94,48.47,7.98,176.67,31.91,196.08,0.55,63.1,0
PLOT_163,Zone_D_East,Wheat,Fruiting,29.0,59.68,67.05,8.25,56.65,-1.88,205.8,0.426,56.3,0
PLOT_167,Zone_D_East,Wheat,Flowering,35.95,71.22,62.35,7.34,88.21,50.71,158.57,0.527,71.6,1
PLOT_191,Zone_C_South,Tomato,Vegetative,30.28,49.49,68.86,7.03,151.36,32.24,210.5,0.55,15.4,0
PLOT_224,Zone_D_East,Soybean,Vegetative,34.42,41.83,54.25,5.51,120.24,11.12,185.21,0.456,54.3,0
PLOT_179,Zone_A_North,Cotton,Flowering,19.44,71.89,40.3,8.06,152.77,43.48,113.32,0.522,50.8,0
PLOT_158,Zone_B_West,Sugarcane,Fruiting,35.59,,37.7,6.87,140.72,45.71,166.52,0.422,74.8,1
PLOT_196,Zone_C_South,Wheat,Vegetative,31.92,65.5,72.25,6.9,171.81,32.92,147.36,0.555,35.0,0
PLOT_118,Zone_B_West,Soybean,Fruiting,33.9,86.91,42.37,6.74,63.09,34.27,227.87,0.295,79.0,1
PLOT_248,Zone_D_East,Wheat,Flowering,18.4,48.47,59.47,6.7,120.63,62.41,208.7,0.52,17.8,0
PLOT_121,Zone_B_West,Soybean,Vegetative,26.45,54.4,35.98,4.85,152.97,46.32,142.17,0.373,39.7,0
PLOT_108,Zone_C_South,Sugarcane,Fruiting,23.05,70.9,39.23,6.18,162.93,16.03,168.37,0.572,30.1,0
PLOT_108,Zone_D_East,Cotton,Flowering,32.19,71.45,47.64,6.53,109.61,41.59,104.85,0.482,57.9,0
PLOT_126,Zone_B_West,Tomato,Fruiting,31.15,58.93,38.48,6.15,176.04,40.6,190.26,0.433,52.7,0
PLOT_116,Zone_A_North,Tomato,Vegetative,33.36,72.04,35.61,6.55,94.88,18.19,230.69,0.46,73.4,0
PLOT_144,Zone_C_South,Cotton,Vegetative,26.53,58.55,40.58,5.92,115.23,35.95,165.87,0.457,45.4,0
PLOT_107,Zone_C_South,Soybean,Vegetative,32.77,66.41,56.14,6.67,146.7,13.25,148.3,0.618,51.3,0
PLOT_245,Zone_C_South,Soybean,Vegetative,28.52,69.19,37.55,6.57,133.0,18.96,201.07,0.442,56.7,0
PLOT_224,Zone_C_South,Soybean,Fruiting,34.6,87.22,45.48,6.85,123.42,13.51,184.93,0.441,69.4,0
PLOT_222,Zone_D_East,Tomato,Vegetative,32.08,54.46,70.55,8.27,122.38,28.4,183.92,0.546,35.5,0
PLOT_132,Zone_A_North,Cotton,Maturation,24.73,72.17,53.26,7.28,126.63,67.14,173.26,0.422,42.9,0
PLOT_100,Zone_A_North,Sugarcane,Fruiting,30.0,75.17,64.92,6.47,203.29,52.4,161.14,0.564,84.4,0
PLOT_105,Zone_B_West,Soybean,Flowering,21.3,92.46,49.2,7.95,123.62,52.86,169.84,0.503,62.9,0
PLOT_140,Zone_C_South,Cotton,Maturation,34.71,83.23,43.27,6.17,128.86,38.99,170.73,0.476,70.9,1
PLOT_104,Zone_C_South,Cotton,Vegetative,31.96,73.21,67.97,7.28,138.39,40.83,166.63,0.51,50.8,0
PLOT_179,Zone_B_West,Cotton,Vegetative,32.16,41.68,25.04,7.48,98.4,58.51,172.23,0.495,39.9,0
PLOT_117,Zone_D_East,Soybean,Fruiting,33.28,70.79,57.97,5.27,101.69,50.48,197.02,0.469,56.3,0
PLOT_181,Zone_A_North,Sugarcane,Vegetative,29.65,78.34,64.44,6.79,130.13,60.05,220.18,0.536,70.9,1
PLOT_164,Zone_C_South,Cotton,Maturation,20.91,51.94,22.45,6.46,85.13,28.24,174.23,0.255,30.8,1
PLOT_182,Zone_B_West,Cotton,Maturation,33.52,54.62,35.41,7.26,99.93,56.14,183.03,0.431,54.4,0
PLOT_235,Zone_A_North,Wheat,Maturation,24.67,86.82,,6.63,126.47,75.51,111.51,0.489,86.9,0
PLOT_230,Zone_B_West,Wheat,Maturation,24.24,79.99,52.15,6.39,130.13,37.44,206.1,0.489,65.3,0
PLOT_124,Zone_B_West,Sugarcane,Flowering,32.41,46.72,61.63,5.7,168.61,38.73,110.54,0.639,45.2,0
PLOT_168,Zone_D_East,Cotton,Fruiting,25.78,65.32,28.26,7.47,122.84,53.85,180.01,0.289,54.4,1
PLOT_181,Zone_A_North,Soybean,Vegetative,29.37,64.87,34.44,6.33,118.75,63.69,144.69,0.396,61.0,0
PLOT_216,Zone_C_South,Sugarcane,Fruiting,32.28,84.04,68.96,5.86,18.05,39.0,189.23,0.555,72.7,0
PLOT_194,Zone_A_North,Tomato,Vegetative,32.12,84.98,57.61,6.43,94.58,18.52,206.31,0.513,75.7,0
PLOT_132,Zone_D_East,Wheat,Fruiting,34.23,68.63,54.19,6.83,177.67,34.6,186.46,0.534,67.0,0
PLOT_210,Zone_C_South,Tomato,Maturation,25.64,52.95,45.06,6.53,64.05,29.81,210.75,0.244,52.7,0
PLOT_245,Zone_A_North,Cotton,Vegetative,26.92,59.9,44.28,5.62,166.91,4.04,147.52,0.551,46.0,0
PLOT_224,Zone_D_East,Sugarcane,Vegetative,30.33,43.28,58.33,6.78,113.31,56.81,162.25,0.374,36.9,0
PLOT_115,Zone_C_South,Sugarcane,Flowering,21.82,46.31,57.45,5.69,144.62,31.97,172.1,,25.0,0
PLOT_179,Zone_C_South,Cotton,Fruiting,24.33,97.39,46.56,6.08,121.13,49.08,222.59,0.402,68.1,0
PLOT_137,Zone_B_West,Wheat,Fruiting,23.89,61.33,25.88,6.09,178.33,70.97,134.13,0.618,36.4,0
PLOT_234,Zone_B_West,Wheat,Fruiting,17.58,61.44,25.0,7.93,61.01,12.86,148.03,0.3,41.3,0
PLOT_177,Zone_D_East,Soybean,Fruiting,25.7,63.37,57.27,7.02,141.83,43.09,183.68,0.376,30.1,0
PLOT_162,Zone_C_South,Cotton,Vegetative,28.56,66.35,51.09,6.79,175.01,50.62,183.91,0.668,32.7,0
PLOT_211,Zone_A_North,Tomato,Fruiting,29.34,70.03,40.78,7.04,110.73,36.86,195.22,0.36,38.6,0
PLOT_188,Zone_C_South,Cotton,Flowering,26.11,53.79,22.76,7.4,137.36,43.88,204.16,0.423,32.2,0
PLOT_137,Zone_D_East,Tomato,Vegetative,24.03,83.2,65.05,5.05,127.54,42.23,172.74,0.521,67.1,1
PLOT_249,Zone_A_North,Wheat,Flowering,27.88,57.12,35.8,6.59,102.96,21.24,158.32,0.448,44.1,0
PLOT_243,Zone_C_South,Wheat,Maturation,25.86,44.49,,6.39,103.65,59.97,196.16,0.466,33.7,0
PLOT_151,Zone_A_North,Cotton,Maturation,16.22,48.47,42.68,6.25,127.2,48.23,214.57,0.453,17.5,0
PLOT_128,Zone_B_West,Tomato,Fruiting,24.0,64.85,27.12,6.1,73.43,36.41,161.85,0.311,43.3,0
PLOT_243,Zone_A_North,Sugarcane,Maturation,30.1,76.08,24.65,5.01,110.83,30.85,224.26,0.38,69.8,1
PLOT_175,Zone_B_West,Wheat,Vegetative,28.45,74.61,47.88,6.36,77.34,23.49,226.32,0.47,63.7,0
PLOT_244,Zone_A_North,Wheat,Maturation,29.49,80.36,64.41,6.84,103.48,49.28,210.45,0.361,66.4,1
PLOT_163,Zone_B_West,Cotton,Vegetative,31.7,49.89,81.84,6.76,174.36,50.06,111.32,0.499,39.4,0
PLOT_190,Zone_D_East,Sugarcane,Flowering,29.92,80.79,53.77,6.19,87.89,53.88,180.75,0.371,64.2,0
PLOT_188,Zone_A_North,Cotton,Vegetative,28.96,70.98,72.82,6.95,107.23,70.79,159.91,0.578,50.0,0
PLOT_112,Zone_C_South,Soybean,Fruiting,26.4,61.16,54.41,7.05,104.31,44.57,166.62,0.477,51.9,0
PLOT_171,Zone_D_East,Sugarcane,Vegetative,24.94,56.04,63.14,6.43,140.88,42.4,213.17,0.668,47.9,0
PLOT_104,Zone_D_East,Tomato,Vegetative,28.82,53.92,44.76,6.83,126.84,31.19,229.48,0.603,39.6,0
PLOT_111,Zone_A_North,Sugarcane,Flowering,23.18,71.4,50.09,6.95,125.58,68.05,200.42,0.469,37.5,0
PLOT_102,Zone_D_East,Cotton,Vegetative,32.18,65.83,51.38,6.31,153.78,74.03,184.08,0.357,66.8,0
PLOT_132,Zone_B_West,Tomato,Vegetative,23.55,43.19,46.7,7.06,91.61,15.51,147.11,0.42,48.7,0
PLOT_220,Zone_B_West,Cotton,Flowering,35.78,61.39,40.19,5.75,93.77,35.18,166.12,0.381,46.7,0
PLOT_149,Zone_A_North,Cotton,Vegetative,28.21,59.89,56.4,5.74,170.11,84.06,206.65,0.517,42.3,0
PLOT_236,Zone_D_East,Soybean,Vegetative,34.43,79.18,39.3,6.64,180.65,10.0,144.7,0.363,81.4,1
PLOT_128,Zone_C_South,Wheat,Vegetative,22.92,69.18,51.51,7.6,59.23,31.95,190.55,0.477,46.8,0
PLOT_138,Zone_A_North,Cotton,Vegetative,37.06,59.92,41.64,6.73,147.22,52.63,203.21,0.448,46.8,0
PLOT_190,Zone_A_North,Wheat,Flowering,22.86,55.5,,6.6,98.44,71.82,197.96,0.517,48.4,0
PLOT_199,Zone_D_East,Wheat,Fruiting,28.22,68.23,63.59,5.58,168.76,70.5,149.21,0.502,43.3,0
PLOT_116,Zone_B_West,Wheat,Flowering,21.72,57.38,36.48,7.53,122.38,50.37,143.95,0.45,31.9,0
