avg_temp_c,avg_humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,ndvi_index,pest_pressure_score,vpd_kpa,total_npk_ppm,ph_deviation,region_Zone_B_West,region_Zone_C_South,region_Zone_D_East,crop_type_Soybean,crop_type_Sugarcane,crop_type_Tomato,crop_type_Wheat,growth_stage_Fruiting,growth_stage_Maturation,growth_stage_Vegetative
28.06,58.93,16.61,6.34,90.88,21.29,205.0,0.373,46.9,1.558,317.16999999999996,0.6600000000000001,True,False,False,False,False,False,True,True,False,False
22.64,55.87,42.93,6.41,158.44,48.38,162.33,0.454,42.1,1.213,369.15,0.5899999999999999,False,False,False,True,False,False,False,False,True,False
36.57,62.14,36.54,7.91,138.11,67.81,197.8,0.492,57.6,2.32,403.72,0.9100000000000001,False,False,False,True,False,False,False,False,True,False
30.68,54.01,62.83,5.49,100.37,39.65,267.31,0.462,47.0,2.029,407.33000000000004,1.5099999999999998,False,True,False,False,False,False,False,False,False,True
26.27,56.25,74.76,6.58,165.39,46.36,268.66,0.41,30.8,1.494,480.41,0.41999999999999993,False,True,False,False,True,False,False,False,False,True
31.39,68.52,35.01,7.04,99.76,34.81,169.86,0.508,81.2,1.446,304.43,0.040000000000000036,False,False,True,False,True,False,False,False,False,True
38.63,69.14,49.91,6.22,97.47,39.79,186.31,0.359,62.5,2.115,323.57,0.7800000000000002,False,True,False,False,False,False,False,False,True,False
30.28,63.35,28.88,6.34,157.76,73.45,177.43,0.495,23.8,1.58,408.64,0.6600000000000001,True,False,False,False,False,False,True,False,False,True
26.41,76.58,48.76,7.25,87.25,23.25,151.8,0.552,68.9,0.807,262.3,0.25,True,False,False,False,False,False,False,True,False,False
35.17,63.04,30.14,7.89,126.0,36.4,47.66,0.417,70.5,2.098,210.06,0.8899999999999997,False,False,True,False,False,True,False,False,False,False
24.92,64.71,51.95,6.63,124.84,48.47,233.8,0.479,51.2,1.113,407.11,0.3700000000000001,False,True,False,False,False,False,True,True,False,False
26.27,82.08,58.86,7.07,109.71,41.91,156.27,0.594,43.0,0.612,307.89,0.07000000000000028,False,False,True,True,False,False,False,False,False,False
32.12,63.53,24.68,7.15,153.25,66.75,165.92,0.345,65.0,1.746,385.91999999999996,0.15000000000000036,False,False,False,True,False,False,False,False,True,False
24.69,81.4,47.71,6.78,128.39,56.47,125.17,0.467,53.8,0.578,310.03,0.21999999999999975,False,True,False,False,True,False,False,False,False,False
26.45,54.4,35.98,4.85,152.97,46.32,142.17,0.373,39.7,1.574,341.46,2.1500000000000004,True,False,False,True,False,False,False,False,False,True
30.26,65.26,49.7,8.12,183.66,44.06,180.84,0.659,70.7,1.496,408.56,1.1199999999999992,True,False,False,False,False,True,False,False,False,False
32.0,76.25,31.09,6.47,167.18,28.52,231.12,0.46,61.9,1.129,426.82000000000005,0.5300000000000002,True,False,False,False,True,False,False,False,False,False
23.65,87.13,45.92,7.56,98.29,55.38,246.66,0.288,68.1,0.376,400.33000000000004,0.5599999999999996,False,True,False,False,False,False,False,True,False,False
18.74,70.01,36.89,6.92,121.27,56.91,162.21,0.393,54.5,0.648,340.39,0.08000000000000007,False,False,False,False,False,False,True,False,False,True
30.03,65.89,58.38,6.83,107.56,59.68,202.92,0.443,55.1,1.45,370.15999999999997,0.16999999999999993,False,True,False,True,False,False,False,False,False,False
31.52,63.41,59.77,5.53,90.74,44.42,215.46,0.532,44.1,1.693,350.62,1.4699999999999998,False,False,True,False,False,False,False,True,False,False
31.6,65.95,43.765,7.33,141.94,16.15,145.81,0.515,59.5,1.583,303.9,0.33000000000000007,False,False,False,True,False,False,False,False,False,False
36.8,74.37,53.69,6.34,141.29,50.09,177.05,0.344,67.2,1.591,368.43,0.6600000000000001,True,False,False,False,False,True,False,False,False,True
27.02,74.93,42.37,8.42,80.08,45.48,244.26,0.301,70.8,0.895,369.82,1.42,True,False,False,True,False,False,False,False,False,True
23.41,67.75,24.04,6.31,109.46,43.41,199.56,0.485,41.4,0.929,352.43,0.6900000000000004,False,True,False,False,True,False,False,True,False,False
34.58,66.6,44.34,6.57,124.22,49.7,196.32,0.253,63.0,1.835,370.24,0.4299999999999997,False,False,True,True,False,False,False,True,False,False
23.03,46.47,22.22,6.51,68.65,47.06,160.32,0.242,41.1,1.507,276.03,0.4900000000000002,True,False,False,False,False,True,False,False,False,False
33.26,46.52,30.03,5.33,152.67,53.14,183.05,0.469,35.3,2.73,388.86,1.67,False,True,False,False,True,False,False,False,False,False
27.2,54.21,28.77,7.0,154.36,48.42,118.18,0.468,37.0,1.652,320.96000000000004,0.0,False,False,True,False,False,False,False,False,False,False
25.42,55.87,43.25,6.87,177.59,39.37,164.8,0.381,56.0,1.433,381.76,0.1299999999999999,False,False,False,False,False,False,False,True,False,False
34.96,65.96,51.08,6.18,82.07,41.98,146.9,0.537,62.3,1.91,270.95,0.8200000000000003,False,False,True,False,False,False,False,True,False,False
24.03,83.2,65.05,5.05,127.54,42.23,172.74,0.521,67.1,0.502,342.51,1.9500000000000002,False,False,True,False,False,True,False,False,False,True
24.66,67.0,23.41,8.49,122.92,19.78,221.46,0.481,30.9,1.024,364.15999999999997,1.4900000000000002,False,False,False,False,False,False,True,False,False,False
29.78,67.82,52.07,7.4,155.06,58.82,152.81,0.601,61.2,1.348,366.69,0.40000000000000036,False,False,False,True,False,False,False,False,False,True
31.43,85.08,55.59,7.33,145.71,77.4,156.76,0.568,66.2,0.687,379.87,0.33000000000000007,False,False,True,False,True,False,False,False,True,False
25.58,84.32,59.12,8.04,152.18,44.92,182.95,0.475,60.0,0.514,380.05,1.0399999999999991,False,False,False,False,False,True,False,True,False,False
26.46,56.32,56.13,7.58,96.41,51.32,209.16,0.411,41.1,1.509,356.89,0.5800000000000001,False,True,False,True,False,False,False,True,False,False
27.27,58.67,56.74,6.51,132.55,52.43,192.16,0.31,21.8,1.497,377.14,0.4900000000000002,False,False,False,True,False,False,False,False,False,False
15.43,53.72,28.79,6.72,134.32,24.52,164.28,0.447,30.2,0.811,323.12,0.28000000000000025,False,False,False,False,False,True,False,False,False,True
28.42,63.57,28.15,7.91,49.27,15.36,135.72,0.345,33.9,1.411,200.35,0.9100000000000001,False,False,False,False,False,False,True,False,False,False
15.75,63.88,45.75,6.79,101.15,35.37,137.23,0.525,57.6,0.646,273.75,0.20999999999999996,True,False,False,False,False,False,False,False,False,True
26.13,71.15,45.13,7.8,99.37,60.2,166.69,0.435,49.8,0.977,326.26,0.7999999999999998,False,False,True,False,True,False,False,False,False,False
26.88,64.43,55.05,7.67,103.71,46.17,69.48,0.453,38.7,1.259,219.36,0.6699999999999999,True,False,False,False,True,False,False,False,False,True
33.16,47.72,69.02,6.51,117.43,36.94,203.77,0.593,51.3,2.653,358.14,0.4900000000000002,True,False,False,False,False,True,False,True,False,False
27.1,75.03,23.51,6.74,138.7,21.59,250.46,0.394,51.4,0.895,410.75,0.2599999999999998,False,False,False,False,False,False,False,True,False,False
27.13,64.62,72.3,6.44,90.34,34.81,209.06,0.601,50.0,1.271,334.21000000000004,0.5599999999999996,False,True,False,False,False,False,True,False,False,True
34.12,80.11,12.53,8.21,120.44,59.11,222.04,0.399,64.6,1.065,401.59000000000003,1.2100000000000009,True,False,False,False,False,True,False,False,False,False
28.86,47.97,57.97,7.99,94.47,65.78,179.28,0.391,30.5,2.067,339.53,0.9900000000000002,False,False,True,False,False,False,True,False,True,False
34.12,71.75,47.13,6.53,146.44,48.77,196.39,0.582,54.9,1.513,391.6,0.46999999999999975,False,False,False,False,False,False,True,False,False,True
37.62,67.41,46.88,6.82,80.49,36.08,217.06,0.286,71.3,2.115,333.63,0.17999999999999972,False,True,False,False,False,False,False,True,False,False
37.49,66.99,48.43,6.57,129.8,62.24,91.49,0.523,69.5,2.127,283.53000000000003,0.4299999999999997,True,False,False,True,False,False,False,False,False,True
29.13,71.23,31.0,8.28,77.95,31.9,141.31,0.244,34.6,1.161,251.16,1.2799999999999994,False,False,False,False,False,False,False,False,False,False
34.25,67.75,44.795,7.37,104.56,55.29,164.22,0.328,71.4,1.739,324.07,0.3700000000000001,True,False,False,False,True,False,False,False,False,True
23.87,70.59,92.01,7.58,111.54,59.52,219.45,0.722,34.9,0.871,390.51,0.5800000000000001,True,False,False,False,True,False,False,False,False,False
33.21,69.59,66.46,5.22,132.71,16.84,195.52,0.555,37.1,1.548,345.07000000000005,1.7800000000000002,True,False,False,True,False,False,False,False,False,True
33.2,65.34,34.73,6.7,130.96,30.94,145.25,0.535,49.5,1.763,307.15,0.2999999999999998,False,True,False,False,True,False,False,False,False,True
26.88,61.43,67.44,8.05,125.23,49.22,224.32,0.532,51.8,1.365,398.77,1.0500000000000007,False,True,False,False,True,False,False,False,True,False
29.98,82.76,44.29,5.48,131.43,59.24,128.91,0.429,70.2,0.731,319.58000000000004,1.5199999999999996,True,False,False,False,False,False,True,False,False,False
24.37,61.43,38.39,6.42,99.61,41.23,190.92,0.411,45.6,1.177,331.76,0.5800000000000001,True,False,False,False,True,False,False,True,False,False
20.95,59.43,30.33,6.48,133.8,27.21,178.71,0.612,36.6,1.006,339.72,0.5199999999999996,False,True,False,False,True,False,False,False,False,True
26.95,69.01,33.83,7.41,82.06,73.88,138.35,0.371,41.0,1.102,294.28999999999996,0.41000000000000014,False,True,False,True,False,False,False,True,False,False
23.18,71.4,50.09,6.95,125.58,68.05,200.42,0.469,37.5,0.812,394.04999999999995,0.04999999999999982,False,False,False,False,True,False,False,False,False,False
20.81,75.15,39.91,6.36,126.6,19.15,230.7,0.47,52.0,0.611,376.45,0.6399999999999997,False,True,False,False,False,False,False,True,False,False
18.71,68.2,62.15,7.24,114.99,30.88,210.99,0.481,44.6,0.686,356.86,0.2400000000000002,True,False,False,False,False,False,True,True,False,False
25.68,58.81,31.14,8.16,197.41,62.33,168.33,0.584,63.3,1.359,428.07000000000005,1.1600000000000001,True,False,False,False,False,False,True,False,False,False
35.19,84.96,58.35,6.82,109.44,39.29,236.64,0.461,64.2,0.855,385.37,0.17999999999999972,True,False,False,False,False,False,True,False,False,False
37.6,76.34,32.9,6.01,105.35,52.43,242.39,0.515,78.3,1.534,400.16999999999996,0.9900000000000002,False,False,True,False,False,False,False,False,False,True
33.98,73.0,45.61,7.02,157.29,47.07,126.63,0.464,44.4,1.435,330.99,0.019999999999999574,True,False,False,False,False,False,False,False,False,True
40.14,76.71,57.86,7.93,133.4,23.18,114.12,0.527,66.0,1.731,270.70000000000005,0.9299999999999997,False,False,False,True,False,False,False,False,True,False
31.0,79.09,33.19,7.55,125.02,41.14,95.62,0.356,82.8,0.939,261.78,0.5499999999999998,True,False,False,False,False,False,False,False,False,True
19.02,57.67,61.57,8.59,169.7,38.28,165.39,0.456,37.9,0.931,373.37,1.5899999999999999,False,False,False,True,False,False,False,False,False,False
17.67,59.53,38.53,5.55,75.08,33.13,223.62,0.344,54.4,0.818,331.83000000000004,1.4500000000000002,False,False,True,False,False,False,True,False,False,True
22.67,57.74,45.02,6.74,96.88,45.85,194.1,0.555,42.2,1.164,336.83,0.2599999999999998,False,False,True,True,False,False,False,False,False,True
35.05,44.54,52.86,5.76,170.12,22.04,188.0,0.556,55.8,3.127,380.15999999999997,1.2400000000000002,False,False,False,False,False,False,False,True,False,False
36.43,56.23,22.36,7.24,195.11,62.28,151.67,0.441,52.0,2.662,409.05999999999995,0.2400000000000002,False,True,False,False,False,True,False,True,False,False
26.11,53.79,22.76,7.4,137.36,43.88,204.16,0.423,32.2,1.563,385.4,0.40000000000000036,False,True,False,False,False,False,False,False,False,False
30.35,60.97,36.44,7.55,123.76,52.59,155.45,0.465,53.4,1.69,331.8,0.5499999999999998,True,False,False,False,False,False,False,False,False,True
24.84,83.47,29.61,7.3,80.33,73.24,207.72,0.349,74.4,0.519,361.28999999999996,0.2999999999999998,False,True,False,True,False,False,False,False,False,True
35.26,74.86,39.41,6.79,138.57,11.06,199.2,0.461,60.8,1.434,348.83,0.20999999999999996,False,False,False,False,True,False,False,True,False,False
17.82,54.08,29.72,7.04,83.27,61.57,254.9,0.346,34.7,0.937,399.74,0.040000000000000036,False,False,True,False,False,False,False,False,False,True
23.55,52.46,41.67,6.79,92.8,46.44,252.77,0.631,31.1,1.381,392.01,0.20999999999999996,True,False,False,False,True,False,False,True,False,False
27.95,72.84,40.02,7.73,165.42,83.19,210.99,0.325,62.2,1.024,459.6,0.7300000000000004,True,False,False,False,False,False,True,False,False,True
25.36,72.11,49.57,7.53,106.44,54.47,119.31,0.577,48.4,0.903,280.22,0.5300000000000002,False,False,False,False,True,False,False,False,False,False
22.93,79.36,56.2,6.6,93.35,65.55,112.68,0.467,66.7,0.577,271.58,0.40000000000000036,True,False,False,False,False,False,False,False,False,True
24.04,83.37,39.18,7.35,110.39,50.38,187.03,0.355,62.9,0.497,347.8,0.34999999999999964,True,False,False,False,False,False,False,False,False,False
27.07,50.64,5.99,5.54,126.12,27.05,223.94,0.416,65.4,1.767,377.11,1.46,False,False,True,False,False,True,False,False,False,True
29.9,96.22,43.22,6.67,150.97,32.95,198.37,0.455,72.4,0.159,382.29,0.33000000000000007,True,False,False,False,True,False,False,False,False,True
27.02,71.92,43.38,8.01,116.93,12.4,233.33,0.413,39.2,1.002,362.66,1.0099999999999998,False,True,False,False,True,False,False,False,False,False
34.5,54.85,22.79,6.98,160.27,53.23,204.04,0.44,46.1,2.469,417.53999999999996,0.019999999999999574,False,False,False,False,False,False,True,False,False,False
27.01,53.47,60.27,6.72,91.59,41.39,134.25,0.423,48.5,1.66,267.23,0.28000000000000025,False,False,True,False,False,False,False,True,False,False
30.33,79.1,62.54,5.77,122.23,17.38,198.7,0.393,60.8,0.904,338.31,1.2300000000000004,False,True,False,False,False,False,True,False,False,False
23.55,50.01,31.89,6.0,147.82,10.47,209.04,0.398,36.1,1.452,367.33,1.0,False,True,False,False,True,False,False,False,False,True
30.9,73.16,50.06,7.02,94.37,49.31,205.6,0.409,84.3,1.199,349.28,0.019999999999999574,False,True,False,False,False,False,True,False,True,False
23.59,80.32,43.91,6.69,163.2,67.36,192.31,0.572,67.7,0.573,422.87,0.3099999999999996,False,True,False,False,False,True,False,False,False,True
29.1,66.91,56.87,5.84,111.3,63.18,181.9,0.539,50.5,1.333,356.38,1.1600000000000001,False,True,False,False,False,False,False,True,False,False
28.51,78.32,34.66,6.38,171.88,49.89,182.35,0.548,61.4,0.844,404.12,0.6200000000000001,False,False,True,True,False,False,False,False,False,True
30.25,67.3,74.43,6.89,142.16,32.4,191.06,0.67,45.9,1.407,365.62,0.11000000000000032,False,False,False,False,False,False,False,True,False,False
23.86,85.82,30.29,6.65,155.66,53.57,235.07,0.387,55.6,0.42,444.29999999999995,0.34999999999999964,True,False,False,False,False,True,False,False,False,True
25.23,61.6,54.52,7.22,134.5,35.85,225.33,0.359,36.1,1.233,395.68,0.21999999999999975,False,True,False,True,False,False,False,False,False,True
29.55,55.69,54.44,5.81,136.57,32.6,120.28,0.625,36.7,1.832,289.45,1.1900000000000004,False,False,False,False,False,False,True,False,True,False
19.69,78.79,45.86,7.45,133.69,56.62,146.72,0.545,43.2,0.486,337.03,0.4500000000000002,False,False,True,True,False,False,False,False,False,True
22.58,74.44,59.56,7.01,136.29,30.43,239.66,0.575,37.7,0.7,406.38,0.009999999999999787,True,False,False,False,False,False,False,False,True,False
25.65,49.29,51.52,5.85,114.62,42.45,157.98,0.467,29.4,1.67,315.04999999999995,1.1500000000000004,False,False,False,False,False,True,False,True,False,False
31.56,60.64,42.64,6.79,38.27,57.59,200.3,0.221,38.7,1.825,296.16,0.20999999999999996,False,True,False,False,False,False,True,False,False,True
25.91,73.06,33.48,8.27,126.11,65.22,187.11,0.438,58.5,0.901,378.44,1.2699999999999996,False,True,False,False,False,False,False,False,False,False
30.6,73.88,52.09,7.77,142.63,52.69,215.17,0.364,60.5,1.147,410.49,0.7699999999999996,False,False,True,False,False,False,False,False,False,True
31.67,82.7,58.09,5.68,144.72,71.11,168.2,0.557,76.6,0.807,384.03,1.3200000000000003,False,False,False,False,False,False,True,False,False,False
28.99,74.72,51.15,6.3,106.42,65.41,100.44,0.473,55.9,1.012,272.27,0.7000000000000002,False,True,False,True,False,False,False,True,False,False
24.98,47.55,45.86,5.71,105.22,61.71,205.87,0.444,58.1,1.659,372.8,1.29,False,False,False,True,False,False,False,False,False,True
35.38,58.1,45.41,7.02,164.18,20.44,179.04,0.523,39.6,2.406,363.65999999999997,0.019999999999999574,True,False,False,False,False,False,False,False,False,True
19.2,69.01,67.59,6.31,81.54,39.41,176.6,0.477,53.4,0.689,297.55,0.6900000000000004,True,False,False,False,False,True,False,False,False,True
28.51,51.96,49.31,7.02,78.24,16.26,153.88,0.381,50.3,1.87,248.38,0.019999999999999574,True,False,False,True,False,False,False,True,False,False
25.58,57.15,40.7,6.74,91.61,41.56,181.34,0.499,35.3,1.405,314.51,0.2599999999999998,False,False,True,False,False,True,False,False,False,True
22.98,61.23,69.84,7.31,125.63,59.74,129.24,0.48,33.3,1.088,314.61,0.3099999999999996,True,False,False,False,False,False,False,False,False,True
31.19,56.72,40.23,6.7,93.41,56.93,163.69,0.381,60.4,1.965,314.03,0.2999999999999998,False,True,False,True,False,False,False,False,False,False
29.42,77.02,56.59,6.04,72.07,50.62,170.36,0.366,45.4,0.943,293.05,0.96,False,False,True,False,True,False,False,False,False,False
42.02,69.41,9.42,7.06,78.28,56.86,228.24,0.306,72.1,2.511,363.38,0.05999999999999961,True,False,False,False,False,False,False,False,False,False
27.81,75.04,53.63,6.26,139.98,88.28,146.42,0.438,68.5,0.933,374.67999999999995,0.7400000000000002,False,True,False,False,False,False,True,False,False,True
26.54,66.56,62.58,6.71,85.99,32.89,231.49,0.512,51.5,1.16,350.37,0.29000000000000004,False,False,True,False,True,False,False,False,False,False
21.81,46.18,39.03,6.79,94.28,47.82,220.04,0.563,45.1,1.407,362.14,0.20999999999999996,False,True,False,False,True,False,False,False,False,True
27.16,54.82,32.38,6.16,99.48,63.96,169.65,0.351,35.0,1.626,333.09000000000003,0.8399999999999999,True,False,False,False,False,True,False,True,False,False
28.46,35.47,42.89,6.39,99.31,70.19,250.71,0.4445,36.1,2.505,420.21000000000004,0.6100000000000003,False,True,False,True,False,False,False,False,False,True
27.52,64.78,23.65,6.62,153.84,22.66,223.68,0.422,53.1,1.294,400.18,0.3799999999999999,True,False,False,False,False,False,False,False,True,False
28.1,92.14,45.61,7.39,101.86,55.45,147.76,0.501,71.0,0.299,305.07,0.3899999999999997,False,False,True,False,False,False,False,False,False,True
34.2,51.7,36.21,6.45,124.51,23.03,195.16,0.462,67.8,2.598,342.70000000000005,0.5499999999999998,False,False,True,False,True,False,False,False,False,True
